iso3,country,indicator,year,value
GRC,Greece,NY.GDP.PCAP.KD,2024,21494.6856060599
GRC,Greece,NY.GDP.PCAP.KD,2023,21050.8648111581
GRC,Greece,NY.GDP.PCAP.KD,2022,20550.5049158297
GRL,Greenland,NY.GDP.PCAP.KD,2024,
GRL,Greenland,NY.GDP.PCAP.KD,2023,49929.7755428605
GRL,Greenland,NY.GDP.PCAP.KD,2022,49679.3365414895
GRD,Grenada,NY.GDP.PCAP.KD,2024,10042.6503142063
GRD,Grenada,NY.GDP.PCAP.KD,2023,9817.86383583917
GRD,Grenada,NY.GDP.PCAP.KD,2022,9406.19337643226
GUM,Guam,NY.GDP.PCAP.KD,2024,
GUM,Guam,NY.GDP.PCAP.KD,2023,
GUM,Guam,NY.GDP.PCAP.KD,2022,34627.9862781837
GTM,Guatemala,NY.GDP.PCAP.KD,2024,4564.21378502908
GTM,Guatemala,NY.GDP.PCAP.KD,2023,4469.05514652918
GTM,Guatemala,NY.GDP.PCAP.KD,2022,4383.90326160481
GIN,Guinea,NY.GDP.PCAP.KD,2024,1045.92207475792
GIN,Guinea,NY.GDP.PCAP.KD,2023,1016.88094800324
GIN,Guinea,NY.GDP.PCAP.KD,2022,987.502501465337
GNB,Guinea-Bissau,NY.GDP.PCAP.KD,2024,785.91021956464
GNB,Guinea-Bissau,NY.GDP.PCAP.KD,2023,769.504652461795
GNB,Guinea-Bissau,NY.GDP.PCAP.KD,2022,752.149255217249
GUY,Guyana,NY.GDP.PCAP.KD,2024,33034.948872927
GUY,Guyana,NY.GDP.PCAP.KD,2023,23101.3538282741
GUY,Guyana,NY.GDP.PCAP.KD,2022,17365.3336428642
HTI,Haiti,NY.GDP.PCAP.KD,2024,1154.68841945337
HTI,Haiti,NY.GDP.PCAP.KD,2023,1219.11871645847
HTI,Haiti,NY.GDP.PCAP.KD,2022,1256.72143592448
HND,Honduras,NY.GDP.PCAP.KD,2024,2575.32081187859
HND,Honduras,NY.GDP.PCAP.KD,2023,2527.27366333188
HND,Honduras,NY.GDP.PCAP.KD,2022,2482.22384904714
HKG,"Hong Kong SAR, China",NY.GDP.PCAP.KD,2024,44734.4365296835
HKG,"Hong Kong SAR, China",NY.GDP.PCAP.KD,2023,43518.9311789918
HKG,"Hong Kong SAR, China",NY.GDP.PCAP.KD,2022,43281.0067309646
HUN,Hungary,NY.GDP.PCAP.KD,2024,16543.1049095203
HUN,Hungary,NY.GDP.PCAP.KD,2023,16375.0462724192
HUN,Hungary,NY.GDP.PCAP.KD,2022,16487.7973935944
ISL,Iceland,NY.GDP.PCAP.KD,2024,59053.5648370451
ISL,Iceland,NY.GDP.PCAP.KD,2023,59951.7537739692
ISL,Iceland,NY.GDP.PCAP.KD,2022,57626.2533717585
IND,India,NY.GDP.PCAP.KD,2024,2366.8328910323
IND,India,NY.GDP.PCAP.KD,2023,2229.71491223037
IND,India,NY.GDP.PCAP.KD,2022,2098.21124476122
IDN,Indonesia,NY.GDP.PCAP.KD,2024,4367.94741847938
IDN,Indonesia,NY.GDP.PCAP.KD,2023,4192.64401034181
IDN,Indonesia,NY.GDP.PCAP.KD,2022,4024.91225288391
IRN,"Iran, Islamic Rep.",NY.GDP.PCAP.KD,2024,5834.44296939863
IRN,"Iran, Islamic Rep.",NY.GDP.PCAP.KD,2023,5687.84396268742
IRN,"Iran, Islamic Rep.",NY.GDP.PCAP.KD,2022,5465.31447539413
IRQ,Iraq,NY.GDP.PCAP.KD,2024,4180.29619477317
IRQ,Iraq,NY.GDP.PCAP.KD,2023,4337.0870532422
IRQ,Iraq,NY.GDP.PCAP.KD,2022,4412.99733146512
IRL,Ireland,NY.GDP.PCAP.KD,2024,94474.9879707069
IRL,Ireland,NY.GDP.PCAP.KD,2023,93541.9643678381
IRL,Ireland,NY.GDP.PCAP.KD,2022,97793.5366671697
IMN,Isle of Man,NY.GDP.PCAP.KD,2024,
IMN,Isle of Man,NY.GDP.PCAP.KD,2023,84315.137992954
IMN,Isle of Man,NY.GDP.PCAP.KD,2022,86100.5672917037
ISR,Israel,NY.GDP.PCAP.KD,2024,41882.0474698252
ISR,Israel,NY.GDP.PCAP.KD,2023,42131.7415675806
ISR,Israel,NY.GDP.PCAP.KD,2022,42539.2748766689
ITA,Italy,NY.GDP.PCAP.KD,2024,34508.1235191237
ITA,Italy,NY.GDP.PCAP.KD,2023,34221.7182928271
ITA,Italy,NY.GDP.PCAP.KD,2022,33891.8866526216
JAM,Jamaica,NY.GDP.PCAP.KD,2024,6096.4327030963
JAM,Jamaica,NY.GDP.PCAP.KD,2023,6127.90771263434
JAM,Jamaica,NY.GDP.PCAP.KD,2022,5965.46127464873
JPN,Japan,NY.GDP.PCAP.KD,2024,37976.6371788298
JPN,Japan,NY.GDP.PCAP.KD,2023,37902.5492204411
JPN,Japan,NY.GDP.PCAP.KD,2022,37448.3504824849
JOR,Jordan,NY.GDP.PCAP.KD,2024,4441.03974922351
JOR,Jordan,NY.GDP.PCAP.KD,2023,4373.38088482368
JOR,Jordan,NY.GDP.PCAP.KD,2022,4309.61432856804
KAZ,Kazakhstan,NY.GDP.PCAP.KD,2024,11872.7842626298
KAZ,Kazakhstan,NY.GDP.PCAP.KD,2023,11453.3952725363
KAZ,Kazakhstan,NY.GDP.PCAP.KD,2022,11058.3482413407
KEN,Kenya,NY.GDP.PCAP.KD,2024,1858.87650030024
KEN,Kenya,NY.GDP.PCAP.KD,2023,1811.21651838425
KEN,Kenya,NY.GDP.PCAP.KD,2022,1747.53198804428
KIR,Kiribati,NY.GDP.PCAP.KD,2024,2052.81298774256
KIR,Kiribati,NY.GDP.PCAP.KD,2023,1990.14605922104
KIR,Kiribati,NY.GDP.PCAP.KD,2022,1960.15475844976
PRK,"Korea, Dem. People's Rep.",NY.GDP.PCAP.KD,2024,
PRK,"Korea, Dem. People's Rep.",NY.GDP.PCAP.KD,2023,
PRK,"Korea, Dem. People's Rep.",NY.GDP.PCAP.KD,2022,
KOR,"Korea, Rep.",NY.GDP.PCAP.KD,2024,37048.4264001496
KOR,"Korea, Rep.",NY.GDP.PCAP.KD,2023,36347.7036392553
KOR,"Korea, Rep.",NY.GDP.PCAP.KD,2022,35809.0138105144
XKX,Kosovo,NY.GDP.PCAP.KD,2024,5631.67958854422
XKX,Kosovo,NY.GDP.PCAP.KD,2023,5102.74674921908
XKX,Kosovo,NY.GDP.PCAP.KD,2022,4666.38918595784
KWT,Kuwait,NY.GDP.PCAP.KD,2024,24140.3257964584
KWT,Kuwait,NY.GDP.PCAP.KD,2023,24722.8143701857
KWT,Kuwait,NY.GDP.PCAP.KD,2022,26579.8321646876
KGZ,Kyrgyz Republic,NY.GDP.PCAP.KD,2024,1423.58624650541
KGZ,Kyrgyz Republic,NY.GDP.PCAP.KD,2023,1298.25724482211
KGZ,Kyrgyz Republic,NY.GDP.PCAP.KD,2022,1212.17812721768
LAO,Lao PDR,NY.GDP.PCAP.KD,2024,2721.07810663122
LAO,Lao PDR,NY.GDP.PCAP.KD,2023,2648.88726608035
LAO,Lao PDR,NY.GDP.PCAP.KD,2022,2589.05015191628
LVA,Latvia,NY.GDP.PCAP.KD,2024,16376.2565245797
LVA,Latvia,NY.GDP.PCAP.KD,2023,16229.3844520245
LVA,Latvia,NY.GDP.PCAP.KD,2022,16421.3748596
LBN,Lebanon,NY.GDP.PCAP.KD,2024,5391.22914209501
LBN,Lebanon,NY.GDP.PCAP.KD,2023,5834.63415739394
LBN,Lebanon,NY.GDP.PCAP.KD,2022,5909.03651555028
LSO,Lesotho,NY.GDP.PCAP.KD,2024,1012.59379523386
LSO,Lesotho,NY.GDP.PCAP.KD,2023,973.116561960912
LSO,Lesotho,NY.GDP.PCAP.KD,2022,967.51928598325
LBR,Liberia,NY.GDP.PCAP.KD,2024,665.101337624192
LBR,Liberia,NY.GDP.PCAP.KD,2023,653.329188343162
LBR,Liberia,NY.GDP.PCAP.KD,2022,638.005183858289
LBY,Libya,NY.GDP.PCAP.KD,2024,7696.0807819319
LBY,Libya,NY.GDP.PCAP.KD,2023,7630.49664928174
LBY,Libya,NY.GDP.PCAP.KD,2022,7002.68189296358
LIE,Liechtenstein,NY.GDP.PCAP.KD,2024,
LIE,Liechtenstein,NY.GDP.PCAP.KD,2023,
LIE,Liechtenstein,NY.GDP.PCAP.KD,2022,
LTU,Lithuania,NY.GDP.PCAP.KD,2024,19205.4152293136
LTU,Lithuania,NY.GDP.PCAP.KD,2023,18748.9302647191
LTU,Lithuania,NY.GDP.PCAP.KD,2022,18873.8427527274
LUX,Luxembourg,NY.GDP.PCAP.KD,2024,104147.111291588
LUX,Luxembourg,NY.GDP.PCAP.KD,2023,105422.764660192
LUX,Luxembourg,NY.GDP.PCAP.KD,2022,107467.123965307
MAC,"Macao SAR, China",NY.GDP.PCAP.KD,2024,63377.2932129214
MAC,"Macao SAR, China",NY.GDP.PCAP.KD,2023,59474.3964251614
MAC,"Macao SAR, China",NY.GDP.PCAP.KD,2022,34000.7134128308
MDG,Madagascar,NY.GDP.PCAP.KD,2024,453.957809653992
MDG,Madagascar,NY.GDP.PCAP.KD,2023,445.874102052267
MDG,Madagascar,NY.GDP.PCAP.KD,2022,438.438112102315
MWI,Malawi,NY.GDP.PCAP.KD,2024,551.95152347056
MWI,Malawi,NY.GDP.PCAP.KD,2023,557.03523965791
MWI,Malawi,NY.GDP.PCAP.KD,2022,560.635759714941
MYS,Malaysia,NY.GDP.PCAP.KD,2024,11883.79127749
MYS,Malaysia,NY.GDP.PCAP.KD,2023,11445.3925275079
MYS,Malaysia,NY.GDP.PCAP.KD,2022,11191.6511756943
MDV,Maldives,NY.GDP.PCAP.KD,2024,11798.791369146
MDV,Maldives,NY.GDP.PCAP.KD,2023,11439.5364342871
MDV,Maldives,NY.GDP.PCAP.KD,2022,10939.9963271738
MLI,Mali,NY.GDP.PCAP.KD,2024,910.300376300627
MLI,Mali,NY.GDP.PCAP.KD,2023,892.689219532429
MLI,Mali,NY.GDP.PCAP.KD,2022,877.817842434642
MLT,Malta,NY.GDP.PCAP.KD,2024,34501.7892727094
MLT,Malta,NY.GDP.PCAP.KD,2023,33429.8172092336
MLT,Malta,NY.GDP.PCAP.KD,2022,31447.3917315418
MHL,Marshall Islands,NY.GDP.PCAP.KD,2024,5832.53435602429
MHL,Marshall Islands,NY.GDP.PCAP.KD,2023,5460.11795915213
MHL,Marshall Islands,NY.GDP.PCAP.KD,2022,5591.46393193103
MRT,Mauritania,NY.GDP.PCAP.KD,2024,1692.84166088843
MRT,Mauritania,NY.GDP.PCAP.KD,2023,1638.99221583023
MRT,Mauritania,NY.GDP.PCAP.KD,2022,1580.70391528747
MUS,Mauritius,NY.GDP.PCAP.KD,2024,11918.8045212095
MUS,Mauritius,NY.GDP.PCAP.KD,2023,11330.7335655767
MUS,Mauritius,NY.GDP.PCAP.KD,2022,10703.2364271462
MEX,Mexico,NY.GDP.PCAP.KD,2024,10284.0336925726
MEX,Mexico,NY.GDP.PCAP.KD,2023,10234.6840265651
MEX,Mexico,NY.GDP.PCAP.KD,2022,10013.2479227064
FSM,"Micronesia, Fed. Sts.",NY.GDP.PCAP.KD,2024,3001.79669747008
FSM,"Micronesia, Fed. Sts.",NY.GDP.PCAP.KD,2023,2948.07720975276
FSM,"Micronesia, Fed. Sts.",NY.GDP.PCAP.KD,2022,2928.52464245951
MDA,Moldova,NY.GDP.PCAP.KD,2024,3855.56940382925
MDA,Moldova,NY.GDP.PCAP.KD,2023,3758.3688194082
MDA,Moldova,NY.GDP.PCAP.KD,2022,3610.14315344719
MCO,Monaco,NY.GDP.PCAP.KD,2024,247170.10380708
MCO,Monaco,NY.GDP.PCAP.KD,2023,225884.077199125
MCO,Monaco,NY.GDP.PCAP.KD,2022,214359.505134575
MNG,Mongolia,NY.GDP.PCAP.KD,2024,4626.79609644243
MNG,Mongolia,NY.GDP.PCAP.KD,2023,4456.53627552726
MNG,Mongolia,NY.GDP.PCAP.KD,2022,4205.88554513551
MNE,Montenegro,NY.GDP.PCAP.KD,2024,8540.00427762252
MNE,Montenegro,NY.GDP.PCAP.KD,2023,8278.02461006262
MNE,Montenegro,NY.GDP.PCAP.KD,2022,7773.59958791074
MAR,Morocco,NY.GDP.PCAP.KD,2024,3516.15405273438
MAR,Morocco,NY.GDP.PCAP.KD,2023,3421.21704101563
MAR,Morocco,NY.GDP.PCAP.KD,2022,3334.91162109375
MOZ,Mozambique,NY.GDP.PCAP.KD,2024,605.763481416969
MOZ,Mozambique,NY.GDP.PCAP.KD,2023,610.591041611538
MOZ,Mozambique,NY.GDP.PCAP.KD,2022,596.086630918965
MMR,Myanmar,NY.GDP.PCAP.KD,2024,1158.47928097728
MMR,Myanmar,NY.GDP.PCAP.KD,2023,1177.76649645563
MMR,Myanmar,NY.GDP.PCAP.KD,2022,1174.76697945755
NAM,Namibia,NY.GDP.PCAP.KD,2024,4032.40150676649
NAM,Namibia,NY.GDP.PCAP.KD,2023,3973.49010579998
NAM,Namibia,NY.GDP.PCAP.KD,2022,3905.55135268164
NRU,Naoero,NY.GDP.PCAP.KD,2024,8218.72476802021
NRU,Naoero,NY.GDP.PCAP.KD,2023,8150.43396263948
NRU,Naoero,NY.GDP.PCAP.KD,2022,8260.97398991108
NPL,Nepal,NY.GDP.PCAP.KD,2024,1179.95499311034
NPL,Nepal,NY.GDP.PCAP.KD,2023,1136.4276931197
NPL,Nepal,NY.GDP.PCAP.KD,2022,1113.55462341223
NLD,Netherlands,NY.GDP.PCAP.KD,2024,51174.8997297902
NLD,Netherlands,NY.GDP.PCAP.KD,2023,50960.7810305308
NLD,Netherlands,NY.GDP.PCAP.KD,2022,51777.5314828276
NCL,New Caledonia,NY.GDP.PCAP.KD,2024,
NCL,New Caledonia,NY.GDP.PCAP.KD,2023,
NCL,New Caledonia,NY.GDP.PCAP.KD,2022,
NZL,New Zealand,NY.GDP.PCAP.KD,2024,41415.4670639187
NZL,New Zealand,NY.GDP.PCAP.KD,2023,42501.4932044968
NZL,New Zealand,NY.GDP.PCAP.KD,2022,42716.0866783034
NIC,Nicaragua,NY.GDP.PCAP.KD,2024,2290.31991989418
NIC,Nicaragua,NY.GDP.PCAP.KD,2023,2241.1228811163
NIC,Nicaragua,NY.GDP.PCAP.KD,2022,2175.73845893874
NER,Niger,NY.GDP.PCAP.KD,2024,589.085643279512
NER,Niger,NY.GDP.PCAP.KD,2023,561.960694711722
NER,Niger,NY.GDP.PCAP.KD,2022,565.873385794358
NGA,Nigeria,NY.GDP.PCAP.KD,2024,2324.59702394542
NGA,Nigeria,NY.GDP.PCAP.KD,2023,2280.67777167162
NGA,Nigeria,NY.GDP.PCAP.KD,2022,2254.29080414598
MKD,North Macedonia,NY.GDP.PCAP.KD,2024,6628.84686594032
MKD,North Macedonia,NY.GDP.PCAP.KD,2023,6423.99221393369
MKD,North Macedonia,NY.GDP.PCAP.KD,2022,6250.62720952063
MNP,Northern Mariana Islands,NY.GDP.PCAP.KD,2024,
MNP,Northern Mariana Islands,NY.GDP.PCAP.KD,2023,
MNP,Northern Mariana Islands,NY.GDP.PCAP.KD,2022,19461.8611129744
NOR,Norway,NY.GDP.PCAP.KD,2024,83487.1332276928
NOR,Norway,NY.GDP.PCAP.KD,2023,83100.7944645872
NOR,Norway,NY.GDP.PCAP.KD,2022,83756.7383805061
OMN,Oman,NY.GDP.PCAP.KD,2024,17347.2911298513
OMN,Oman,NY.GDP.PCAP.KD,2023,17853.9644897801
OMN,Oman,NY.GDP.PCAP.KD,2022,18792.4460565306
PAK,Pakistan,NY.GDP.PCAP.KD,2024,1635.08731167091
PAK,Pakistan,NY.GDP.PCAP.KD,2023,1610.33122837537
PAK,Pakistan,NY.GDP.PCAP.KD,2022,1642.28066974826
PLW,Palau,NY.GDP.PCAP.KD,2024,14666.5457772703
PLW,Palau,NY.GDP.PCAP.KD,2023,13070.7944502154
PLW,Palau,NY.GDP.PCAP.KD,2022,12889.6216058288
PAN,Panama,NY.GDP.PCAP.KD,2024,17122.7168795289
PAN,Panama,NY.GDP.PCAP.KD,2023,16877.1543425646
PAN,Panama,NY.GDP.PCAP.KD,2022,15956.0671087873
PNG,Papua New Guinea,NY.GDP.PCAP.KD,2024,2566.91067057792
PNG,Papua New Guinea,NY.GDP.PCAP.KD,2023,2515.28575096589
PNG,Papua New Guinea,NY.GDP.PCAP.KD,2022,2467.24008628973
PRY,Paraguay,NY.GDP.PCAP.KD,2024,6670.6995656958
PRY,Paraguay,NY.GDP.PCAP.KD,2023,6452.28566840034
PRY,Paraguay,NY.GDP.PCAP.KD,2022,6204.20811531911
PER,Peru,NY.GDP.PCAP.KD,2024,6732.27773809578
PER,Peru,NY.GDP.PCAP.KD,2023,6575.18295502228
PER,Peru,NY.GDP.PCAP.KD,2022,6671.28902042137
PHL,Philippines,NY.GDP.PCAP.KD,2024,3926.14900894495
PHL,Philippines,NY.GDP.PCAP.KD,2023,3744.69763802686
PHL,Philippines,NY.GDP.PCAP.KD,2022,3577.70136573244
POL,Poland,NY.GDP.PCAP.KD,2024,18000.5034591285
POL,Poland,NY.GDP.PCAP.KD,2023,17410.3830137066
POL,Poland,NY.GDP.PCAP.KD,2022,17303.64494323
PRT,Portugal,NY.GDP.PCAP.KD,2024,22663.993126225
PRT,Portugal,NY.GDP.PCAP.KD,2023,22417.1634060906
PRT,Portugal,NY.GDP.PCAP.KD,2022,22042.8680283647
PRI,Puerto Rico (US),NY.GDP.PCAP.KD,2024,30978.7473320338
PRI,Puerto Rico (US),NY.GDP.PCAP.KD,2023,30012.9055109463
PRI,Puerto Rico (US),NY.GDP.PCAP.KD,2022,29643.6396279994
QAT,Qatar,NY.GDP.PCAP.KD,2024,62395.3113297112
QAT,Qatar,NY.GDP.PCAP.KD,2023,65111.033321485
QAT,Qatar,NY.GDP.PCAP.KD,2022,64315.6263643699
ROU,Romania,NY.GDP.PCAP.KD,2024,12459.9112061891
ROU,Romania,NY.GDP.PCAP.KD,2023,12340.8170509969
ROU,Romania,NY.GDP.PCAP.KD,2022,12076.3033811896
RUS,Russian Federation,NY.GDP.PCAP.KD,2024,11092.6337890625
RUS,Russian Federation,NY.GDP.PCAP.KD,2023,10560.4658203125
RUS,Russian Federation,NY.GDP.PCAP.KD,2022,10119.115234375
RWA,Rwanda,NY.GDP.PCAP.KD,2024,1043.15961499906
RWA,Rwanda,NY.GDP.PCAP.KD,2023,993.911004643524
RWA,Rwanda,NY.GDP.PCAP.KD,2022,935.89483254264
WSM,Samoa,NY.GDP.PCAP.KD,2024,4880.54418032056
WSM,Samoa,NY.GDP.PCAP.KD,2023,4688.46305366113
WSM,Samoa,NY.GDP.PCAP.KD,2022,4095.15875576978
SMR,San Marino,NY.GDP.PCAP.KD,2024,
SMR,San Marino,NY.GDP.PCAP.KD,2023,51323.7741002928
SMR,San Marino,NY.GDP.PCAP.KD,2022,51277.3242468583
STP,Sao Tome and Principe,NY.GDP.PCAP.KD,2024,1373.27082138436
STP,Sao Tome and Principe,NY.GDP.PCAP.KD,2023,1380.60169416257
STP,Sao Tome and Principe,NY.GDP.PCAP.KD,2022,1403.23356704678
SAU,Saudi Arabia,NY.GDP.PCAP.KD,2024,25123.0122060281
SAU,Saudi Arabia,NY.GDP.PCAP.KD,2023,25634.8237547841
SAU,Saudi Arabia,NY.GDP.PCAP.KD,2022,26706.917926066
SEN,Senegal,NY.GDP.PCAP.KD,2024,1517.61838829684
SEN,Senegal,NY.GDP.PCAP.KD,2023,1458.9664233275
SEN,Senegal,NY.GDP.PCAP.KD,2022,1433.19918752288
SRB,Serbia,NY.GDP.PCAP.KD,2024,8580.26105823259
SRB,Serbia,NY.GDP.PCAP.KD,2023,8208.4786891507
SRB,Serbia,NY.GDP.PCAP.KD,2022,7862.95387364846
SYC,Seychelles,NY.GDP.PCAP.KD,2024,16612.6374865452
SYC,Seychelles,NY.GDP.PCAP.KD,2023,16286.8557867673
SYC,Seychelles,NY.GDP.PCAP.KD,2022,15471.2109575418
SLE,Sierra Leone,NY.GDP.PCAP.KD,2024,1137.29005648131
SLE,Sierra Leone,NY.GDP.PCAP.KD,2023,1113.86837500697
SLE,Sierra Leone,NY.GDP.PCAP.KD,2022,1077.08884538507
SGP,Singapore,NY.GDP.PCAP.KD,2024,68129.6960402288
SGP,Singapore,NY.GDP.PCAP.KD,2023,65976.7068036903
SGP,Singapore,NY.GDP.PCAP.KD,2022,68271.0897525302
SXM,Sint Maarten (Dutch part),NY.GDP.PCAP.KD,2024,34840.1808133458
SXM,Sint Maarten (Dutch part),NY.GDP.PCAP.KD,2023,34300.9630414348
SXM,Sint Maarten (Dutch part),NY.GDP.PCAP.KD,2022,33523.6042042737
SVK,Slovak Republic,NY.GDP.PCAP.KD,2024,19776.1758069498
SVK,Slovak Republic,NY.GDP.PCAP.KD,2023,19383.3732009401
SVK,Slovak Republic,NY.GDP.PCAP.KD,2022,18964.8298400624
SVN,Slovenia,NY.GDP.PCAP.KD,2024,26134.627203987
SVN,Slovenia,NY.GDP.PCAP.KD,2023,25773.9015835069
SVN,Slovenia,NY.GDP.PCAP.KD,2022,25275.715967757
SLB,Solomon Islands,NY.GDP.PCAP.KD,2024,1806.38367324387
SLB,Solomon Islands,NY.GDP.PCAP.KD,2023,1795.88798697142
SLB,Solomon Islands,NY.GDP.PCAP.KD,2022,1788.61727922057
SOM,"Somalia, Fed. Rep.",NY.GDP.PCAP.KD,2024,467.269910194458
SOM,"Somalia, Fed. Rep.",NY.GDP.PCAP.KD,2023,464.72106952561
SOM,"Somalia, Fed. Rep.",NY.GDP.PCAP.KD,2022,460.046226685238
ZAF,South Africa,NY.GDP.PCAP.KD,2024,5715.47531469148
ZAF,South Africa,NY.GDP.PCAP.KD,2023,5756.55049453121
ZAF,South Africa,NY.GDP.PCAP.KD,2022,5786.86505344736
SSD,South Sudan,NY.GDP.PCAP.KD,2024,
SSD,South Sudan,NY.GDP.PCAP.KD,2023,
SSD,South Sudan,NY.GDP.PCAP.KD,2022,
ESP,Spain,NY.GDP.PCAP.KD,2024,29245.2192451729
ESP,Spain,NY.GDP.PCAP.KD,2023,28558.6319817501
ESP,Spain,NY.GDP.PCAP.KD,2022,28203.1093419474
LKA,Sri Lanka,NY.GDP.PCAP.KD,2024,4198.74513727898
LKA,Sri Lanka,NY.GDP.PCAP.KD,2023,3977.13564995085
LKA,Sri Lanka,NY.GDP.PCAP.KD,2022,4033.14560306744
KNA,St. Kitts and Nevis,NY.GDP.PCAP.KD,2024,21692.2406392872
KNA,St. Kitts and Nevis,NY.GDP.PCAP.KD,2023,21664.0333984701
KNA,St. Kitts and Nevis,NY.GDP.PCAP.KD,2022,21050.758653729
LCA,St. Lucia,NY.GDP.PCAP.KD,2024,12190.7970890156
LCA,St. Lucia,NY.GDP.PCAP.KD,2023,11665.6826047818
LCA,St. Lucia,NY.GDP.PCAP.KD,2022,11258.6110790564
MAF,St. Martin (French part),NY.GDP.PCAP.KD,2024,
MAF,St. Martin (French part),NY.GDP.PCAP.KD,2023,
MAF,St. Martin (French part),NY.GDP.PCAP.KD,2022,
VCT,St. Vincent and the Grenadines,NY.GDP.PCAP.KD,2024,9485.18771201686
VCT,St. Vincent and the Grenadines,NY.GDP.PCAP.KD,2023,9051.35208011007
VCT,St. Vincent and the Grenadines,NY.GDP.PCAP.KD,2022,8532.7381341339
SDN,Sudan,NY.GDP.PCAP.KD,2024,578.38916015625
SDN,Sudan,NY.GDP.PCAP.KD,2023,677.723205566406
SDN,Sudan,NY.GDP.PCAP.KD,2022,973.225280761719
SUR,Suriname,NY.GDP.PCAP.KD,2024,7246.25768221495
SUR,Suriname,NY.GDP.PCAP.KD,2023,7186.47308144145
SUR,Suriname,NY.GDP.PCAP.KD,2022,7081.33357325783
SWE,Sweden,NY.GDP.PCAP.KD,2024,54316.2619329718
SWE,Sweden,NY.GDP.PCAP.KD,2023,53937.7967122429
SWE,Sweden,NY.GDP.PCAP.KD,2022,54304.1877501033
CHE,Switzerland,NY.GDP.PCAP.KD,2024,93018.3768706697
CHE,Switzerland,NY.GDP.PCAP.KD,2023,92947.9424441568
CHE,Switzerland,NY.GDP.PCAP.KD,2022,93360.440112464
SYR,Syrian Arab Republic,NY.GDP.PCAP.KD,2024,
SYR,Syrian Arab Republic,NY.GDP.PCAP.KD,2023,
SYR,Syrian Arab Republic,NY.GDP.PCAP.KD,2022,716.943843933856
TJK,Tajikistan,NY.GDP.PCAP.KD,2024,1496.33813395037
TJK,Tajikistan,NY.GDP.PCAP.KD,2023,1407.1075436221
TJK,Tajikistan,NY.GDP.PCAP.KD,2022,1325.75545290849
TZA,Tanzania,NY.GDP.PCAP.KD,2024,1120.77416992188
TZA,Tanzania,NY.GDP.PCAP.KD,2023,1092.86413574219
TZA,Tanzania,NY.GDP.PCAP.KD,2022,1070.58532714844
THA,Thailand,NY.GDP.PCAP.KD,2024,6616.58539335928
THA,Thailand,NY.GDP.PCAP.KD,2023,6423.99101164149
THA,Thailand,NY.GDP.PCAP.KD,2022,6279.82250415973
TLS,Timor-Leste,NY.GDP.PCAP.KD,2024,1149.21889002201
TLS,Timor-Leste,NY.GDP.PCAP.KD,2023,1279.2112241611
TLS,Timor-Leste,NY.GDP.PCAP.KD,2022,1579.71084680858
TGO,Togo,NY.GDP.PCAP.KD,2024,1053.81653764697
TGO,Togo,NY.GDP.PCAP.KD,2023,1011.2308927823
TGO,Togo,NY.GDP.PCAP.KD,2022,970.535975822983
TON,Tonga,NY.GDP.PCAP.KD,2024,4779.92399898557
TON,Tonga,NY.GDP.PCAP.KD,2023,4680.30010664357
TON,Tonga,NY.GDP.PCAP.KD,2022,4533.96809820124
TTO,Trinidad and Tobago,NY.GDP.PCAP.KD,2024,16312.4849555716
TTO,Trinidad and Tobago,NY.GDP.PCAP.KD,2023,15922.7668349788
TTO,Trinidad and Tobago,NY.GDP.PCAP.KD,2022,15712.230497272
TUN,Tunisia,NY.GDP.PCAP.KD,2024,4006.20588267443
TUN,Tunisia,NY.GDP.PCAP.KD,2023,3967.33387634534
TUN,Tunisia,NY.GDP.PCAP.KD,2022,3986.54558325666
TUR,Turkiye,NY.GDP.PCAP.KD,2024,15395.0278894893
TUR,Turkiye,NY.GDP.PCAP.KD,2023,14932.8851363122
TUR,Turkiye,NY.GDP.PCAP.KD,2022,14273.5747654873
TKM,Turkmenistan,NY.GDP.PCAP.KD,2024,8229.67261114232
TKM,Turkmenistan,NY.GDP.PCAP.KD,2023,7879.96559789716
TKM,Turkmenistan,NY.GDP.PCAP.KD,2022,7549.25301930356
TCA,Turks and Caicos Islands,NY.GDP.PCAP.KD,2024,57179.29601876
TCA,Turks and Caicos Islands,NY.GDP.PCAP.KD,2023,54523.0330927151
TCA,Turks and Caicos Islands,NY.GDP.PCAP.KD,2022,48307.3079245499
TUV,Tuvalu,NY.GDP.PCAP.KD,2024,4382.8876648687
TUV,Tuvalu,NY.GDP.PCAP.KD,2023,4165.7693870564
TUV,Tuvalu,NY.GDP.PCAP.KD,2022,3953.66795349958
UGA,Uganda,NY.GDP.PCAP.KD,2024,986.090145363924
UGA,Uganda,NY.GDP.PCAP.KD,2023,955.745797275462
UGA,Uganda,NY.GDP.PCAP.KD,2022,933.094056370423
UKR,Ukraine,NY.GDP.PCAP.KD,2024,2226.05810546875
UKR,Ukraine,NY.GDP.PCAP.KD,2023,2164.26123046875
UKR,Ukraine,NY.GDP.PCAP.KD,2022,1874.66296386719
ARE,United Arab Emirates,NY.GDP.PCAP.KD,2024,41605.4138706908
ARE,United Arab Emirates,NY.GDP.PCAP.KD,2023,41926.5773498407
ARE,United Arab Emirates,NY.GDP.PCAP.KD,2022,41828.5686923546
GBR,United Kingdom,NY.GDP.PCAP.KD,2024,47900.9680144146
